Market 110557348
Elina Svitolina vs Lara Arruabarrena
Time,Elina Svitolina/selection_id,Elina Svitolina/selection_name,Elina Svitolina/market_id,Elina Svitolina/market_type_id,Elina Svitolina/prices_string,Elina Svitolina/selection_matched,Elina Svitolina/last_back_price,Elina Svitolina/wom,Elina Svitolina/b1,Elina Svitolina/b1_available,Elina Svitolina/b2,Elina Svitolina/b2_available,Elina Svitolina/b3,Elina Svitolina/b3_available,Elina Svitolina/l1,Elina Svitolina/l1_available,Elina Svitolina/l2,Elina Svitolina/l2_available,Elina Svitolina/l3,Elina Svitolina/l3_available,Lara Arruabarrena/selection_id,Lara Arruabarrena/selection_name,Lara Arruabarrena/market_id,Lara Arruabarrena/market_type_id,Lara Arruabarrena/prices_string,Lara Arruabarrena/selection_matched,Lara Arruabarrena/last_back_price,Lara Arruabarrena/wom,Lara Arruabarrena/b1,Lara Arruabarrena/b1_available,Lara Arruabarrena/b2,Lara Arruabarrena/b2_available,Lara Arruabarrena/b3,Lara Arruabarrena/b3_available,Lara Arruabarrena/l1,Lara Arruabarrena/l1_available,Lara Arruabarrena/l2,Lara Arruabarrena/l2_available,Lara Arruabarrena/l3,Lara Arruabarrena/l3_available
16-08-2013 15:27:03,6324464,Elina Svitolina,110557348,2,6324464~0~27970.5~1.86~~~false~~~~|1.3~125.62~L~1~1.25~133.18~L~2~1.24~531.08~L~3~|1.9~29.6~B~1~,27970.5,1.86,0.9638795333626202,1.3,125.62,1.25,133.18,1.24,531.08,1.9,29.6,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1313.88~2.16~~~false~~~~|1.96~153.51~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|2.46~18.86~B~1~2.52~63.93~B~2~,1313.88,2.16,0.8515723044928108,1.96,153.51,1.66,267.95,1.02,53.53,2.46,18.86,2.52,63.93,0,0
16-08-2013 15:27:04,6324464,Elina Svitolina,110557348,2,6324464~0~27970.5~1.86~~~false~~~~|1.3~125.62~L~1~1.25~133.18~L~2~1.24~531.08~L~3~|1.9~29.6~B~1~,27970.5,1.86,0.9638795333626202,1.3,125.62,1.25,133.18,1.24,531.08,1.9,29.6,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1313.88~2.16~~~false~~~~|1.96~153.51~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|2.46~18.86~B~1~2.52~63.93~B~2~,1313.88,2.16,0.8515723044928108,1.96,153.51,1.66,267.95,1.02,53.53,2.46,18.86,2.52,63.93,0,0
16-08-2013 15:27:05,6324464,Elina Svitolina,110557348,2,6324464~0~27970.5~1.86~~~false~~~~|1.3~125.62~L~1~1.25~133.18~L~2~1.24~531.08~L~3~|1.9~29.6~B~1~,27970.5,1.86,0.9638795333626202,1.3,125.62,1.25,133.18,1.24,531.08,1.9,29.6,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1313.88~2.16~~~false~~~~|1.96~153.51~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|2.46~18.86~B~1~2.52~63.93~B~2~,1313.88,2.16,0.8515723044928108,1.96,153.51,1.66,267.95,1.02,53.53,2.46,18.86,2.52,63.93,0,0
16-08-2013 15:27:07,6324464,Elina Svitolina,110557348,2,6324464~0~28001.81~1.9~~~false~~~~|1.3~125.62~L~1~1.25~133.18~L~2~1.24~531.08~L~3~|,28001.81,1.9,0,1.3,125.62,1.25,133.18,1.24,531.08,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1362.63~1.96~~~false~~~~|1.96~143.22~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|2.46~18.86~B~1~2.52~63.93~B~2~,1362.63,1.96,0.848782626166688,1.96,143.22,1.66,267.95,1.02,53.53,2.46,18.86,2.52,63.93,0,0
16-08-2013 15:27:08,6324464,Elina Svitolina,110557348,2,6324464~0~28001.81~1.9~~~false~~~~|1.3~125.62~L~1~1.25~133.18~L~2~1.24~531.08~L~3~|,28001.81,1.9,0,1.3,125.62,1.25,133.18,1.24,531.08,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1362.63~1.96~~~false~~~~|1.96~143.22~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|2.46~18.86~B~1~2.52~63.93~B~2~,1362.63,1.96,0.848782626166688,1.96,143.22,1.66,267.95,1.02,53.53,2.46,18.86,2.52,63.93,0,0
16-08-2013 15:27:10,6324464,Elina Svitolina,110557348,2,6324464~0~28001.81~1.9~~~false~~~~|1.3~125.62~L~1~1.25~133.18~L~2~1.24~531.08~L~3~|,28001.81,1.9,0,1.3,125.62,1.25,133.18,1.24,531.08,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1362.63~1.96~~~false~~~~|1.96~143.22~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|2.46~18.86~B~1~2.52~63.93~B~2~,1362.63,1.96,0.848782626166688,1.96,143.22,1.66,267.95,1.02,53.53,2.46,18.86,2.52,63.93,0,0
16-08-2013 15:27:13,6324464,Elina Svitolina,110557348,2,6324464~0~28001.81~1.9~~~false~~~~|1.3~125.62~L~1~1.25~133.18~L~2~1.24~531.08~L~3~|,28001.81,1.9,0,1.3,125.62,1.25,133.18,1.24,531.08,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1362.63~1.96~~~false~~~~|1.96~143.22~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|2.46~18.86~B~1~2.52~63.93~B~2~,1362.63,1.96,0.848782626166688,1.96,143.22,1.66,267.95,1.02,53.53,2.46,18.86,2.52,63.93,0,0
16-08-2013 15:27:20,6324464,Elina Svitolina,110557348,2,6324464~0~28127.08~1.65~~~false~~~~|1.6~625.0~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|,28127.08,1.65,0,1.6,625.0,1.3,125.62,1.25,133.18,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1451.45~2.52~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1451.45,2.52,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:21,6324464,Elina Svitolina,110557348,2,6324464~0~28127.08~1.65~~~false~~~~|1.6~625.0~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|1.67~598.8~B~1~,28127.08,1.65,0.5961149332254149,1.6,625.0,1.3,125.62,1.25,133.18,1.67,598.8,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1451.45~2.52~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1451.45,2.52,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:23,6324464,Elina Svitolina,110557348,2,6324464~0~28134.51~1.67~~~false~~~~|1.6~625.0~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|1.67~591.37~B~1~,28134.51,1.67,0.5991173898601516,1.6,625.0,1.3,125.62,1.25,133.18,1.67,591.37,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
